Código IBGE,Município,UF,Área (km²),População 2022,PIB per capita 2021,Índice de Progresso Social,Necessidades Humanas Básicas,Fundamentos do Bem-estar,Oportunidades,Nutrição e Cuidados Médicos Básicos,Água e Saneamento,Moradia,Segurança Pessoal,Acesso ao Conhecimento Básico,Acesso à Informação e Comunicação,Saúde e Bem-estar,Qualidade do Meio Ambiente,Direitos Individuais,Liberdades Individuais e de Escolha,Inclusão Social,Acesso à Educação Superior,Cobertura Vacinal (Poliomielite),Hospitalizações por Condições Sensíveis à Atenção Primária,Mortalidade Ajustada por Condições Sensíveis à Atenção Primária,Mortalidade Infantil até 5 Anos,Subnutrição,Abastecimento de Água via Rede de Distribuição,Esgotamento Sanitário Adequado,Índice de Abastecimento de Água,Índice de Perdas de Água na Distribuição,Domicílios com Coleta de Resíduos Adequada,Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Domicílios com Piso Adequado,Assassinatos de Jovens,Assassinatos de Mulheres,Homicídios,Mortes por Acidente de Transporte,Abandono no Ensino Fundamental,Abandono no Ensino Médio,Evasão no Ensino Médio,Distorção Idade-Série no Ensino Médio,Ideb Ensino Fundamental,Reprovação Escolar no Ensino Médio,Cobertura de Internet Móvel (4G/5G),Densidade de Internet Banda Larga Fixa,Densidade de Telefonia Móvel,Qualidade de Internet Móvel,Consumo de Alimentos Ultraprocessados,Expectativa de Vida,Mortalidade entre 15 e 50 anos,Mortalidade por Doenças Crônicas Não Transmissíveis,Obesidade,Suicídios,Áreas Verdes Urbanas,Emissões de CO₂e por Habitante,Focos de Calor,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Supressão da Vegetação Primária e Secundária,Acesso a Programas de Direitos Humanos,Existência de Ações para Direitos de Minorias,Índice de Atendimento à Demanda de Justiça,Resposta a Processos Previdenciários,Resposta a Processos Familiares,Taxa de Congestionamento Líquido de Processos,"Acesso à Cultura, Lazer e Esporte",Gravidez na Adolescência (<19 anos),Índice de Vulnerabilidade das Famílias do Cadastro Único (IVCAD),Praças e Parques em Áreas Urbanas,Famílias em Situação de Rua,Paridade de Gênero na Câmara Municipal,Paridade de Negros na Câmara Municipal,Violência contra Indígenas,Violência contra Mulheres,Violência contra Negros,Empregados com Ensino Superior,Mulheres Empregadas com Ensino Superior,Nota Mediana do Enem
2601003,Angelim,PE,118.088,10241.0,13992.6274777854,57.21096101948325,66.6242262680014,61.3776789127237,43.63097787772517,73.2011571392829,67.0284948548449,91.8660102056264,34.4012428722513,69.5938983283341,57.3416085215777,48.8377930312662,69.7374157697167,18.39832186538525,38.8310849036672,75.9702626147161,41.324242127132,81.1188811188811,911.423767808159,138.99108067289,7.93650793650794,3.80067567567568,63.6724565756824,56.2757201646091,78.9,36.53,65.6079404466501,95.6575682382134,92.7295285359801,97.8660049627792,121.065375302663,7.08398492530014,39.058685675227,29.2940142564203,0.7,2.06,7.4,33.8,5.2,13.0,98.7891560448056,6.77343450412098,58.1877287651252,79.7067757575758,,70.08,3.41945288753799,490.526398486812,24.2214532871972,7.81173713504541,0.554347950165984,2.57120542965883,0.0,42.72,12.04399196,5.0,0.0,69.76744186,,,82.3788546255507,4.0,14.2857142857143,,0.958589286983693,,0.217777777777778,0.92119205834684,0.0,19.1387559808612,76.530612244898,75.2240717029449,81.3776287717159,
2601052,Araçoiaba,PE,96.36,19243.0,8474.02968352128,52.26116430118342,60.822322180753,64.9261207018075,31.03505002099018,60.2408457972263,33.2695544907288,84.6041737643868,65.1747146706702,76.2521084334502,60.7791433970782,54.5769139264668,68.0963170502349,23.38891910571794,35.0279003776502,42.628740632124,23.0946399684685,62.5786163522013,468.093236530378,232.549166304202,46.0992907801418,4.48254492873373,43.3934666016577,1.57520325203252,28.84,51.55,82.8213879408419,78.1569965870307,75.3778644563628,95.1243295953194,36.4497904137051,3.89406018717337,15.5900847061269,5.1966949020423,0.3,0.6,1.5,19.7,4.5,3.1,99.9999949160918,0.867996006628433,65.5528650986673,93.8524424242423,,70.87,1.62960122699387,538.205613128951,26.7914194431766,1.03933898040846,0.415676363439391,0.710857403766201,3.11801694122538,48.33,6.030379645,3.0,3.0,86.247913189,,,74.7772488709874,2.0,13.1205673758865,,0.532017006703737,,0.352658731249599,0.0,277.777777777778,211.672210462655,130.718954248366,31.9280296348562,49.5032833810406,
2601102,Araripina,PE,2037.394,85088.0,15059.4475319669,58.21030867868527,68.9240739985202,64.0451356913772,41.66171634615927,73.7241390212387,57.1734821568282,83.0687965224704,61.7298782935433,74.3088288626531,58.7046055749491,56.3992020730705,66.767906254836,16.66953205256333,35.5812657598718,81.1444095316161,33.2516580405858,84.2524509803922,770.213713789991,117.217376377114,13.6098509397278,4.48277920372471,45.1591011913739,48.7348682648944,72.46,37.36,48.5107826873775,88.9948725682401,73.7407630824913,96.6068466294677,40.8311405498594,2.2915807323892,19.9793155321549,27.0308386611508,1.8,2.4,4.2,13.7,4.75,2.9,77.1798236266008,19.8023558680623,55.2916648727939,93.3666606060606,,72.12,3.10337128823398,454.251831130316,18.9875056645303,7.05152312899586,4.51362113054683,2.11621465329641,7.75667544189545,45.26,24.50455555,1.0,0.0,109.42643392,,,75.4366323331841,5.0,20.4795852235904,,1.16195068188229,,0.389972042715065,0.524942202430653,0.0,34.373710985838,40.9444520267504,42.9342842587876,59.4432781276728,
2601201,Arcoverde,PE,343.923,77742.0,15747.669160814,59.00247891442047,72.1060585458231,66.9306843642283,37.9706938332107,69.155499176066,76.6857527048357,92.7602700581299,49.8227122442609,78.0361814134575,64.7998836281213,57.2748521134538,67.6118203018807,29.32366498558788,51.3464326250054,38.548412889991,32.6642648322585,90.1444350042481,998.738296035593,162.744295410821,13.6585365853659,4.73065354115395,73.9250678355249,86.3725490196079,100.0,64.22,84.0377791692757,96.1699018993947,89.4385305781674,95.460237946149,79.7363385073357,2.43196575792213,29.5850376887654,32.1576496617015,0.1,0.3,3.5,16.7,5.1,4.5,97.0754503160093,9.80960928608278,76.9650984052097,91.7186909090909,,72.95,2.45050932154526,478.076055399254,23.4396847591204,3.85891795940418,8.59316817538129,1.72306926672026,0.257778465187018,51.66,15.81152494,5.0,0.0,101.75711744,,,53.5580144147802,9.0,13.6585365853659,,1.82464602634496,,0.567197645857146,0.601753197747547,40.0,804.980665872225,166.251039068994,45.2345534161621,53.0588907947399,
2601300,Barra de Guabiraba,PE,118.639,12263.0,12070.103881595,53.93591606568894,66.0407924521641,62.5575744113548,33.20938133354851,74.0570700992625,82.5620327068819,88.0241467443081,19.5199202582038,83.2572266586827,55.896276708245,42.1087696586888,68.9680246198028,21.43576873267526,22.4770104814657,67.8128737168124,21.1118724032404,63.6363636363636,690.267905959541,108.542866847974,6.57894736842105,4.30894308943089,80.0639134709931,88.3703136954859,98.4,43.37,84.3166175024582,90.1425762045231,78.2940019665683,93.7069813176008,180.551973175135,5.73669094487582,81.5461143276523,8.15461143276523,0.5,0.6,3.6,18.4,6.8,0.7,99.508648025131,9.8115022486303,51.1194433972184,75.480071875,,68.54,3.44156815801287,547.830906868352,30.5154639175258,6.52368914621218,2.50465516965738,1.8468325632635,1.63092228655305,48.09,6.709714079,3.0,4.0,75.549188157,,,84.35831520664429,2.0,26.3157894736842,,0.13625517671043,,0.668574855522844,0.532062410423452,0.0,16.3559044815178,285.714285714286,31.389527804086,45.2099031216362,
2601409,Barreiros,PE,233.433,40121.0,12653.4012711548,59.02761126487095,68.4445878192774,62.0725365529733,46.56570942236266,57.2622135585383,77.0799404817296,91.5773859115039,47.8588113253377,73.6231097035983,64.420581146681,43.6309574806329,66.6154978809811,36.64831045107777,26.5254490469109,81.4766724378735,41.6124057535885,62.0272314674735,725.516726543181,301.732607708779,30.4114490161002,4.54312771947786,82.1774664331582,75.1952171791118,92.69,56.37,80.1751313485114,85.8085230589609,93.543490951547,98.2545242265032,74.0535036563917,4.77281405116457,29.9095236908352,9.96984123027841,0.6,2.0,3.0,23.5,4.55,4.8,99.4407955077059,10.3093461661529,67.9835400101339,95.3998666666667,,68.82,3.79078694817658,619.642183105411,22.826845263011,2.99095236908352,2.93096400839685,2.0048754562983,0.49849206151392,53.05,7.29514918,7.0,6.0,91.699295223,,,73.9198218262806,2.0,22.0035778175313,,0.220259548764986,,0.294600111610421,0.852900622191497,0.0,9.54562810232913,48.8997555012225,76.498821151903,74.775828460039,
2601508,Belém de Maria,PE,73.145,10378.0,9657.48147041819,57.4498590659685,67.3435919209257,61.8158246542623,43.19016062271822,68.3797328755253,61.4565186709968,87.5204450080282,52.0176711291524,78.7364960491772,56.0873538410818,51.4682733675172,60.971175359273,48.35998224126553,38.3770737673118,73.2201186928414,12.8034677894541,62.2516556291391,386.227298874189,232.502714676873,12.34271802875,3.302340493748,59.5383001049318,67.8662053056516,73.97,60.71,69.9265477439664,91.4165792235047,81.594963273872,94.5225603357818,98.7248046071576,6.44333658657134,19.2715359414145,9.63576797070727,0.3,0.0,1.1,16.9,4.95,2.8,99.7449685786434,0.281026228025947,50.1219218714204,89.3081772727272,,69.95,2.7603974972396,541.963309997257,22.3427331887202,1.92715359414145,0.292528298539733,1.97668347731196,0.963576797070727,59.93,12.48318108,11.0,5.0,127.69953052,,,64.8124191461837,5.0,16.3265306122449,,0.302908280786279,,0.441297784581366,0.30686148108684,0.0,153.080750095675,32.206119162641,13.6986301369863,16.969696969697,
2601607,Belém do São Francisco,PE,1830.797,18301.0,20161.0261133271,57.52719919366934,70.2175536721206,61.0216709569907,41.34237295189769,63.0484318120972,73.2604161657952,74.2973880290308,70.2639786815592,72.063743305521,56.4841321434187,55.0666465025123,60.4721618765108,42.80008399285143,42.0716203613399,52.8443609697419,27.6534264836573,43.0921052631579,656.054027978775,110.33197123636,33.7837837837838,6.58924514011613,61.4909478168264,73.8162808065721,80.96,17.2,51.2779552715655,91.2992545260916,55.591054313099,81.9595314164004,18.9753320683112,0.0,16.3925468553631,31.692257253702,0.8,2.9,4.9,26.7,4.8,5.9,74.0462891502523,17.7326381973497,49.5437569986502,95.1617969696969,,72.06,3.140374751387,480.541145344887,16.3969222605466,16.3925468553631,0.359030781705393,3.4306783646465,2.18567291404841,51.47,32.91210918,9.0,8.0,102.09339775,,,81.0689758136757,7.0,18.2432432432432,,1.22345223430414,,0.359452797391655,0.79875349986275,20.8333333333333,162.039537647186,200.803212851406,38.821458352636,51.4770918096586,
2601706,Belo Jardim,PE,647.445,79507.0,35031.1389286478,60.30398054215038,75.0290896038104,63.6251659196847,42.25768610295672,70.4245228593021,82.7834750271254,93.8370675915908,53.0712929372235,65.3688454549831,65.5602823522194,52.299817632738,71.2717182387983,43.49452303088938,51.6633152924929,44.3096478780088,29.5632582104359,86.2489829129374,678.538931496165,185.760511713812,18.1034482758621,3.80729653882133,78.0988731370411,92.4230223551516,100.0,44.51,78.9494729189386,97.6263177026536,90.567066521265,98.3824063976736,56.7273477386416,7.26462611390934,35.2170249160451,16.3507615681638,2.1,4.5,6.3,29.2,3.95,7.3,91.4273413852009,22.3752005648565,66.7525972898453,93.9427636363638,,71.95,2.47594793435201,534.296240027138,25.9410716158121,7.54650533915253,4.76814218542942,1.38879300363893,0.251550177971751,42.91,12.11462939,12.0,3.0,98.935837246,,,66.94551918853921,9.0,13.6206896551724,,2.06509730715534,,0.0,0.514263562729444,707.070707070707,627.179387834173,47.0588235294118,40.0016089133801,45.6412769004636,
2601805,Betânia,PE,1244.074,11232.0,9444.06526887465,57.4220656116399,66.0770842214916,59.9290026128405,46.26011000058839,71.9129844591761,47.1183868167408,85.3137296137287,59.963235996321,79.3390614529739,37.5602275229013,52.9038671476072,69.9128543278797,42.41844288552031,38.3075493462561,77.0530661133806,27.2613816571967,100.0,725.938646475685,152.834677469273,24.0963855421687,4.33464686268566,40.3824265877532,31.615925058548,52.7,35.67,29.5242431140451,94.9920327794218,87.434554973822,96.7903482813567,33.8066260987153,3.16605983853094,26.7094017094017,17.8062678062678,0.4,0.22,3.4,28.4,6.45,5.3,30.0298568732148,0.164380193565194,39.9294419854699,91.4227954545454,,69.53,2.48623690285917,426.140859961192,24.85935302391,8.9031339031339,0.847183068316339,2.86093805259212,0.0,45.86,4.94099604,8.0,0.0,113.41463415,,,30.0751879699248,4.0,16.2650602409639,,2.05724043625356,,0.886993603411514,0.459886388786425,0.0,124.378109452736,50.8646998982706,37.4159602455422,64.3408635973692,
2601904,Bezerros,PE,492.632,61694.0,15720.4044120984,61.9453113315516,72.2763959496505,66.8393121590761,46.72022588592878,71.6491309931694,75.5882002672331,93.1530952941873,48.7151572440121,77.9937540248498,67.2297531044056,51.709855674378,70.4238858326711,49.61045735391534,40.3521102601872,68.132393518207,28.7859424114054,72.1141374837873,590.551181102362,173.687498307414,10.752688172043,3.70880841999749,70.5895581125145,80.7640414787402,94.74,50.39,82.3994602900941,96.3082343240508,85.8700948240321,99.1042314755819,70.9924747976715,3.08118933908489,32.4180633448958,24.3135475086718,0.1,1.4,3.7,17.8,5.45,6.4,97.0159406662299,19.2813663142647,72.6725084321009,93.8262636363636,,70.1,2.81866583150642,468.122571042294,25.1666666666667,4.86270950173437,2.40928895294865,2.19791029655734,0.162111338066984,40.28,17.50914171,9.0,8.0,112.48704663,,,59.7142326962331,6.0,17.5115207373272,,1.04890411454787,,0.126727263390335,0.52492982791587,37.8787878787879,86.2733014943768,30.1295570955107,36.3125763125763,44.1526909761252,
2602001,Bodocó,PE,1621.786,34478.0,9261.67912871976,53.04883876353191,66.8934502841094,58.9171052095727,33.33596079691436,74.4109178822479,42.9027248936865,81.2583796333201,69.0017787271832,69.6408699608818,46.7033659376235,57.9619260776977,61.362258862088,44.49679865709918,33.3768492111941,38.174080049453,17.2961152699111,88.6538461538462,414.454086258257,129.755438932438,16.9811320754717,4.83918560047212,37.2980481029315,40.9095564887842,48.97,54.5,40.8655603479787,89.7287813436655,73.2655895898823,94.2905183127422,28.3152430391694,2.10789117935704,5.80080051047045,2.90040025523522,3.4,0.2,3.0,19.9,4.3,6.5,65.1875786629441,0.260460184677161,45.0509689028187,89.4759424242423,,69.67,1.70996745545811,394.64461444672,17.63759253299,23.2032020418818,4.34001047243498,4.53726610603563,26.9737223736876,55.5,20.87623429,6.0,8.0,140.90909091,,,68.0749933984684,2.0,16.0377358490566,,1.40190213382447,,0.153268252782816,0.685305501163779,714.285714285714,288.950531668978,334.608030592734,17.2818956232253,21.5827338129496,
2602100,Bom Conselho,PE,792.185,44294.0,14626.0442114056,58.87566698071035,73.5972210660845,62.0810608228581,40.94871905318917,69.303643486935,67.485970013069,92.4898213963913,65.1094493679427,74.7865451462525,52.9015695793981,51.8621505102731,68.7739780555085,27.53824574062813,34.188350537441,80.4801139603704,21.588165974317,67.7184466019417,516.590096988259,132.248568521224,27.5423728813559,5.010553363311,58.5656787413099,63.4993041595794,70.24,16.48,64.4054152945481,96.2019758507135,93.2967435053055,99.2096597145993,24.9667110519308,4.01858770351374,13.5458527114282,15.8034948299996,0.6,1.0,4.9,27.8,5.2,3.0,76.6647703781182,2.65497637999617,53.4372754282551,93.1768575757576,,67.22,2.1625915791332,428.913742159199,23.4071875331284,9.03056847428546,4.68553956002104,3.73354912060185,0.677812923633077,48.75,10.14849274,6.0,0.0,119.16208791,,,73.146571738121,4.0,18.8559322033898,,0.569589982376864,,0.294730398272633,0.540684527584021,0.0,8.65014488992691,17.8677784395473,28.3695812990087,36.6689513365319,
